Jogos/IdJogo;Jogos/numero_jogo;Jogos/Jornada;Jogos/idJornada;Jogos/Fase;Jogos/idFase;Jogos/Realização;Jogos/estado_jogo;Jogos/idCompeticao;Jogos/nome_prova;Jogos/short_name;Jogos/Data;Jogos/hora;Jogos/Equipa_Casa;Jogos/Equipa_Casa_Sigla;Jogos/Equipa_Casa_Id;Jogos/Equipa_Casa_Logo;Jogos/Equipa_Fora;Jogos/Equipa_Fora_Sigla;Jogos/Equipa_Fora_Id;Jogos/Equipa_Fora_Logo;Jogos/Resultado_casa;Jogos/Resultado_fora;Jogos/id_genius_jogo;Jogos/canal_tv;Jogos/recinto_nome;Jogos/recinto_id;Jogos/localidade;Jogos/skoy_id_jogo;Jogos/transmissao/0/canal;Jogos/transmissao/0/url;Jogos/transmissao/1/canal;Jogos/transmissao/1/url;Jogos/transmissao/2/canal;Jogos/transmissao/2/url
303486;688;18;18;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-01-30;18:00;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;73;69;1948601;fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;fpbtv;https://www.fpbtv.pt/app/watch/4557793740;;;;
303463;665;15;15;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-02;21:00;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;81;63;1948575;fpbtv;Arena de Ovar;9744;Ovar;0;fpbtv;https://www.fpbtv.pt/app/watch/4831320934;;;;
303492;694;19;19;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-05;15:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;67;57;1948607;fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;https://www.fpbtv.pt/app/watch/4309984830;;;;
303488;690;19;19;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-05;16:00;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;83;76;1948603;fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;fpbtv;https://www.fpbtv.pt/app/watch/8167554835;;;;
303487;689;19;19;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-05;17:00;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;89;91;1948602;fpbtv,rtp2;Arena de Ovar;9744;Ovar;0;fpbtv;https://www.fpbtv.pt/app/watch/1153406068;rtp2;;;
303489;691;19;19;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-06;11:30;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;88;102;1948604;abolatv,fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;abolatv;;fpbtv;https://www.fpbtv.pt/app/watch/4217030026;;
303496;698;20;20;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-12;14:30;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;89;99;1948613;false;Engº Jorge Anjinho;9199;Coimbra;0;;;;;;
303498;700;20;20;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-12;16:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;86;64;1948615;false;Pavilhão Fidelidade;9526;Lisboa;0;;;;;;
303497;699;20;20;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-12;18:00;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;89;63;1948614;rtp2,fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;rtp2;;fpbtv;www.fpbtv.pt;;
303495;697;20;20;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-12;18:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;109;75;1948610;fpbtv,portocanal;Pavilhão Dragão Arena;9876;Porto;0;fpbtv;https://www.fpbtv.pt;portocanal;;;
303494;696;20;20;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-13;18:30;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;80;66;1948609;false;Pavilhão João Rocha;10284;Lisboa;0;;;;;;
303490;692;19;19;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-17;20:30;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;71;81;1948605;fpbtv;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;fpbtv;https://www.fpbtv.pt/app/watch/6604962466;;;;
303469;671;16;16;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-19;16:00;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;77;79;1948582;fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;fpbtv;https://www.fpbtv.pt/app/watch/5991825030;;;;
303491;693;19;19;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-02-19;18:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;72;59;1948606;fpbtv;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;fpbtv;https://www.fpbtv.pt/app/;;;;
303458;660;14;14;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-05;16:00;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;81;80;1948569;fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;fpbtv;https://www.fpbtv.pt/app/watch/1314929469;;;;
303479;681;17;17;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-05;16:30;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;63;68;1948592;fpbtv,rtp2;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;https://www.fpbtv.pt/app/watch/3555128606;rtp2;;;
303476;678;17;17;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-06;18:30;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;69;85;1948589;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;https://www.fpbtv.pt/app/watch/6396927384;;;;
303499;701;21;21;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-12;15:00;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;88;82;1948616;fpbtv;Pavilhão Clube Amigos do Basquete;10185;Funchal;0;fpbtv;https://www.fpbtv.pt/app/watch/3558974016;;;;
303501;703;21;21;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-12;17:30;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;83;87;1948618;fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;fpbtv;https://www.fpbtv.pt/app/watch/2853141157;;;;
303504;706;21;21;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-12;18:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;70;77;1948621;fpbtv;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;fpbtv;https://www.fpbtv.pt/app/watch/4445705094;;;;
303500;702;21;21;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-12;21:30;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;75;61;1948617;fpbtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;https://www.fpbtv.pt/app/watch/8299063547;;;;
303502;704;21;21;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-12;21:30;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;92;74;1948619;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;https://www.fpbtv.pt/app/watch/1284981212;;;;
303503;705;21;21;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-13;17:00;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;71;57;1948620;fpbtv;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;fpbtv;https://www.fpbtv.pt/app/watch/759490097;;;;
303464;666;15;15;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-16;18:30;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;78;86;1948576;fpbtv;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;fpbtv;https://www.fpbtv.pt/app/watch/6242918359;;;;
303493;695;20;20;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-19;15:00;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;93;87;1948608;fpbtv;Pavilhão Clube Amigos do Basquete;10185;Funchal;0;fpbtv;www.fpbtv.pt;;;;
303484;686;18;18;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-19;18:30;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;82;69;1948598;fpbtv;Pavilhão Dragão Arena;9876;Porto;0;fpbtv;www.fpbtv.pt;;;;
303453;655;13;13;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-19;19:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;95;64;1948564;fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
303483;685;18;18;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-19;21:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;91;64;1948596;fpbtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
303477;679;17;17;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-23;20:30;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;74;77;1948590;fpbtv;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;fpbtv;www.fpbtv.pt;;;;
303472;674;16;16;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-23;20:30;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;73;89;1948585;fpbtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
303507;709;22;22;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-26;15:00;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;79;92;1948624;fpbtv;Engº Jorge Anjinho;9199;Coimbra;0;fpbtv;www.fpbtv.pt;;;;
303510;712;22;22;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-26;15:00;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;77;88;1948627;fpbtv,rtp2;Arena de Ovar;9744;Ovar;0;fpbtv;www.fpbtv.pt;rtp2;;;
303506;708;22;22;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-26;15:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;76;75;1948623;fpbtv;Pavilhão Dragão Arena;9876;Porto;0;fpbtv;www.fpbtv.pt;;;;
303509;711;22;22;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-26;15:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;131;72;1948626;fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
303505;707;22;22;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-26;15:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;94;75;1948622;fpbtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
303508;710;22;22;Fase Regular;22335;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-03-26;15:00;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;87;81;1948625;fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;fpbtv;www.fpbtv.pt;;;;
318437;4649;1;1;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-02;18:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;83;81;2078083;fpbtv;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;fpbtv;https://www.fpbtv.pt/app;;;;
318436;4648;1;1;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-02;18:30;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;95;91;2078082;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;https://www.fpbtv.pt/app;;;;
318448;4660;1;1;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-02;20:00;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;95;69;2078094;fpbtv;Pavilhão Clube Amigos do Basquete;10185;Funchal;0;fpbtv;https://www.fpbtv.pt/app;;;;
318449;4661;1;1;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-02;20:30;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;96;70;2078095;false;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;;;;;;
318460;4672;1;1;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-03;15:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;76;90;2078106;fpbtv,sportingtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;https://www.fpbtv.pt/app;sportingtv;;;
318461;4673;1;1;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-03;17:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;91;64;2078107;rtp2,fpbtv;Pavilhão Dragão Arena;9876;Porto;0;rtp2;;fpbtv;https://www.fpbtv.pt/app;;
318438;4650;2;2;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-08;21:00;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;86;77;2078084;fpbtv;Arena de Ovar;9744;Ovar;0;fpbtv;www.fpbtv.pt;;;;
318451;4663;2;2;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-09;15:30;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;80;87;2078097;fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;fpbtv;www.fpbtv.pt;;;;
318450;4662;2;2;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-09;16:00;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;84;76;2078096;fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;fpbtv;www.fpbtv.pt;;;;
318463;4675;2;2;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-09;21:00;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;69;66;2078109;fpbtv;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;fpbtv;www.fpbtv.pt;;;;
318439;4651;2;2;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-09;21:00;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;76;87;2078085;fpbtv;Engº Jorge Anjinho;9199;Coimbra;0;fpbtv;www.fpbtv.pt;;;;
318462;4674;2;2;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-10;17:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;79;63;2078108;fpbtv,rtp2;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;www.fpbtv.pt;rtp2;;;
318464;4676;3;3;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-13;18:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;76;75;2078110;fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
318465;4677;3;3;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-13;19:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;66;76;2078111;fpbtv,rtp2;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;rtp2;;;
318453;4665;3;3;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-13;20:30;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;111;77;2078099;fpbtv;Pavilhão Clube Amigos do Basquete;10185;Funchal;0;fpbtv;www.fpbtv.pt;;;;
