Jogos/IdJogo;Jogos/numero_jogo;Jogos/Jornada;Jogos/idJornada;Jogos/Fase;Jogos/idFase;Jogos/Realização;Jogos/estado_jogo;Jogos/idCompeticao;Jogos/nome_prova;Jogos/short_name;Jogos/Data;Jogos/hora;Jogos/Equipa_Casa;Jogos/Equipa_Casa_Sigla;Jogos/Equipa_Casa_Id;Jogos/Equipa_Casa_Logo;Jogos/Equipa_Fora;Jogos/Equipa_Fora_Sigla;Jogos/Equipa_Fora_Id;Jogos/Equipa_Fora_Logo;Jogos/Resultado_casa;Jogos/Resultado_fora;Jogos/id_genius_jogo;Jogos/canal_tv;Jogos/recinto_nome;Jogos/recinto_id;Jogos/localidade;Jogos/skoy_id_jogo;Jogos/transmissao/0/canal;Jogos/transmissao/0/url;Jogos/transmissao/1/canal;Jogos/transmissao/1/url;Jogos/transmissao/2/canal;Jogos/transmissao/2/url
318441;4653;3;3;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-13;21:00;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;94;83;2078087;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;www.fpbtv.pt;;;;
318440;4652;3;3;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-13;21:00;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;91;65;2078086;fpbtv;Arena de Ovar;9744;Ovar;0;fpbtv;www.fpbtv.pt;;;;
318452;4664;3;3;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-13;21:00;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;80;81;2078098;fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;fpbtv;www.fpbtv.pt;;;;
318442;4654;4;4;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-16;16:00;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;101;93;2078088;false;Arena de Ovar;9744;Ovar;0;;;;;;
318466;4678;4;4;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-16;17:30;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;79;78;2078112;false;Pavilhão Fidelidade;9526;Lisboa;0;;;;;;
318443;4655;4;4;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-16;18:00;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;69;84;2078089;false;Engº Jorge Anjinho;9199;Coimbra;0;;;;;;
318454;4666;4;4;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-16;18:30;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;78;80;2078100;false;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;;;;;;
318467;4679;4;4;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-17;18:00;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;66;84;2078113;false;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;;;;;;
318455;4667;4;4;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-18;18:00;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;82;66;2078101;fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;fpbtv;https://www.fpbtv.pt/app/watch/4666238058;;;;
318456;4668;5;5;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-23;15:00;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;86;68;2078102;fpbtv;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;fpbtv;www.fpbtv.pt;;;;
318445;4657;5;5;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-23;15:00;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;103;96;2078091;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;www.fpbtv.pt;;;;
318457;4669;5;5;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-23;18:00;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;95;90;2078103;fpbtv;Pavilhão Clube Amigos do Basquete;10185;Funchal;0;fpbtv;www.fpbtv.pt;;;;
318444;4656;5;5;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-23;18:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;72;85;2078090;fpbtv;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;fpbtv;www.fpbtv.pt;;;;
318469;4681;5;5;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-23;21:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;69;67;2078115;fpbtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
318468;4680;5;5;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-23;21:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;65;60;2078114;abolatv,fpbtv;Pavilhão Dragão Arena;9876;Porto;0;abolatv;;fpbtv;www.fpbtv.pt;;
318459;4671;6;6;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-30;14:00;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;81;104;2078105;fpbtv;Pavilhão do Complexo Desportivo Tomás de Borba;9826;S. Pedro Angra do Heroismo;0;fpbtv;www.fpbtv.pt;;;;
318447;4659;6;6;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-30;15:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;78;71;2078093;fpbtv;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;fpbtv;www.fpbtv.pt;;;;
318446;4658;6;6;2ª Fase - Grupo C;23620;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-30;15:00;Académica EFAPEL ;AAC;40599;https://sav2.fpb.pt/uploads/clubes/logotipo/Associacao_Academica_de_Coimbra1596300872.png;Ovarense GAVEX ;OVA;40598;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_121663058006.png;59;84;2078092;fpbtv;Pavilhao Municipal Montemor-o-Velho;9290;Montemor - o - Velho ;0;fpbtv;www.fpbtv.pt;;;;
318471;4683;6;6;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-30;15:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;70;71;2078117;fpbtv,portocanal;Pavilhão Dragão Arena;9876;Porto;0;fpbtv;www.fpbtv.pt;portocanal;;;
318458;4670;6;6;2ª Fase - Grupo B;23633;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-30;15:00;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;71;70;2078104;fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;fpbtv;www.fpbtv.pt;;;;
318470;4682;6;6;2ª Fase - Grupo A;23634;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-04-30;15:00;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;57;87;2078116;rtp2,fpbtv;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;rtp2;;fpbtv;www.fpbtv.pt;;
319712;4951;1;1;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-12;19:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;77;59;2090770;rtp2,fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;rtp2;;fpbtv;www.fpbtv.pt;;
319715;4954;1;1;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-12;20:30;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;82;72;2090773;fpbtv;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;fpbtv;www.fpbtv.pt;;;;
319713;4952;1;1;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-13;19:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;87;46;2090771;fpbtv;Pavilhão Dragão Arena;9876;Porto;0;fpbtv;www.fpbtv.pt;;;;
319714;4953;1;1;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-13;20:30;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;82;66;2090772;fpbtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;;;;
319701;4946;1;1;Playout;23754;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-13;20:30;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;97;88;2090765;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;www.fpbtv.pt;;;;
319716;4955;2;2;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-14;15:00;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;67;84;2090774;fpbtv;Clube Desportivo Póvoa;9153;Póvoa de Varzim;0;fpbtv;www.fpbtv.pt;;;;
319719;4958;2;2;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-14;16:00;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;82;72;2090777;fpbtv;Pavilhão Clube Amigos do Basquete;10185;Funchal;0;fpbtv;www.fpbtv.pt;;;;
319718;4957;2;2;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-15;14:00;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;78;90;2090776;fpbtv;Pavilhão Municipal de Angra do Heroísmo ;9197;Angra do Heroismo;0;fpbtv;www.fpbtv.pt;;;;
319702;4947;2;2;Playout;23754;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-15;15:00;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;95;86;2090766;fpbtv;Pavilhão Unidade Vimaranense;9662;Guimarães;0;fpbtv;www.fpbtv.pt;;;;
319717;4956;2;2;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-15;15:00;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;63;83;2090775;rtp2,fpbtv;Pavilhão Desportivo de Albufeira;9889;Albufeira;0;rtp2;;fpbtv;www.fpbtv.pt;;
319723;4962;3;3;Playoff - 1/4 Final;23756;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-17;19:00;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;CAB Madeira SAD ;CAB;40597;https://sav2.fpb.pt/uploads/clubes/logotipo/CLU_9871666877561.jpg;77;71;2090781;fpbtv;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;fpbtv;www.fpbtv.pt;;;;
319720;4959;3;3;Playoff - 1/4 Final;23756;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-17;21:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;CD Póvoa ;CDP;40600;https://sav2.fpb.pt/old_uploads/CLU/CLU_118_LOGO.jpg;;;2090778;false;Pavilhão Fidelidade;9526;Lisboa;0;;;;;;
319721;4960;3;3;Playoff - 1/4 Final;23756;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-18;16:30;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Imortal LUZiGÁS ;IBC;40593;https://sav2.fpb.pt/old_uploads/CLU/CLU_2932_LOGO.png;;;2090779;false;Pavilhão Dragão Arena;9876;Porto;0;;;;;;
319722;4961;3;3;Playoff - 1/4 Final;23756;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-18;19:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;Lusitânia Expert ;SCL;40596;https://sav2.fpb.pt/old_uploads/CLU/CLU_76_LOGO.png;;;2090780;false;Pavilhão João Rocha;10284;Lisboa;0;;;;;;
319703;4948;3;3;Playout;23754;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-20;21:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;74;89;2090767;fpbtv;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;fpbtv;www.fpbtv.pt;;;;
319724;4963;1;1;Playoff - 1/2 Final;23757;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-21;15:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;89;72;2090782;rtp2,fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;rtp2;;fpbtv;https://www.fpbtv.pt/app/watch/5644527507;;
319725;4964;1;1;Playoff - 1/2 Final;23757;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-22;15:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;87;68;2090783;rtp2,fpbtv,portocanal;Pavilhão Dragão Arena;9876;Porto;0;rtp2;;fpbtv;https://www.fpbtv.pt/app/watch/5207129332;portocanal;
319704;4949;4;4;Playout;23754;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-22;18:00;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;;;2090768;false;Pavilhão Municipal Capitão Adriano Nordeste;9225;Ílhavo;0;;;;;;
319726;4965;2;2;Playoff - 1/2 Final;23757;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-23;21:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;93;80;2090784;fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;fpbtv;https://www.fpbtv.pt/app/watch/1794681354;;;;
319727;4966;2;2;Playoff - 1/2 Final;23757;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-24;19:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;74;71;2090785;rtp2,fpbtv,portocanal;Pavilhão Dragão Arena;9876;Porto;0;rtp2;;fpbtv;https://www.fpbtv.pt;portocanal;
319728;4967;3;3;Playoff - 1/2 Final;23757;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-25;19:00;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;60;75;2090786;rtp2,fpbtv;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;rtp2;;fpbtv;https://www.fpbtv.pt;;
319705;4950;5;5;Playout;23754;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-25;20:30;Vitória SC ;VSC;40527;https://sav2.fpb.pt/old_uploads/CLU/CLU_2300_LOGO.png;Illiabum Clube ;ILL;40601;https://sav2.fpb.pt/uploads/clubes/logotipo/Illiabum_Clube1602333892.png;;;2090769;false;Pavilhão Unidade Vimaranense;9662;Guimarães;0;;;;;;
319729;4968;3;3;Playoff - 1/2 Final;23757;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-26;19:30;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;80;95;2090787;fpbtv,sportingtv;Pavilhão João Rocha;10284;Lisboa;0;fpbtv;www.fpbtv.pt;sportingtv;;;
319730;4969;4;4;Playoff - 1/2 Final;23757;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-27;21:00;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;;;2090788;false;Pavilhão Dr. Salvador Machado;9395;Oliveira de Azeméis;0;;;;;;
319731;4970;4;4;Playoff - 1/2 Final;23757;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-28;15:00;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;;;2090789;false;Pavilhão João Rocha;10284;Lisboa;0;;;;;;
319732;4971;5;5;Playoff - 1/2 Final;23757;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-30;21:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;UD Oliveirense ;UDO;40595;https://sav2.fpb.pt/old_uploads/CLU/CLU_28_LOGO.png;;;2090790;false;Pavilhão Fidelidade;9526;Lisboa;0;;;;;;
319733;4972;5;5;Playoff - 1/2 Final;23757;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-05-31;19:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;Sporting CP ;SCP;40591;https://sav2.fpb.pt/old_uploads/CLU/CLU_169_LOGO.png;;;2090791;false;Pavilhão Dragão Arena;9876;Porto;0;;;;;;
319734;4973;1;1;Playoff - Final;23758;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-06-04;15:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;79;58;2090792;rtp2,fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;rtp2;;fpbtv;www.fpbtv.pt;;
319735;4974;2;2;Playoff - Final;23758;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-06-06;19:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;56;48;2090793;rtp2,fpbtv;Pavilhão Fidelidade;9526;Lisboa;0;rtp2;;fpbtv;www.fpbtv.pt;;
319736;4975;3;3;Playoff - Final;23758;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-06-09;18:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;65;47;2090794;rtp2,fpbtv,portocanal;Pavilhão Dragão Arena;9876;Porto;0;rtp2;;fpbtv;https://www.fpbtv.pt/app/watch/2748238002;portocanal;
319737;4976;4;4;Playoff - Final;23758;Realizado;Realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-06-11;15:00;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;63;91;2090795;false;Pavilhão Dragão Arena;9876;Porto;0;;;;;;
319738;4977;5;5;Playoff - Final;23758;Não realizado;Não realizado;8894;Liga BETCLIC Masculina;Liga BETCLIC Masculina;2022-06-14;19:00;SL Benfica ;SLB;40594;https://sav2.fpb.pt/old_uploads/CLU/CLU_127_LOGO.png;FC Porto ;FCP;40592;https://sav2.fpb.pt/old_uploads/CLU/CLU_120_LOGO.png;;;2090796;false;Pavilhão Fidelidade;9526;Lisboa;0;;;;;;
